video_date,origin_poi_id,origin_poi_name,origin_poi_cate,dest_poi_id,dest_poi_name,dest_poi_cate,flow_n,avg_edge_sentiment
2025-01-06,696,Sha Tin Che Kung Temple,religion,364,K11 MUSEA,shopping,1,0.3762956503778696
2025-01-06,698,Sha Tin Racecourse,entertainment,695,Sha Tin,area,1,0.4503428600728511
2025-01-06,733,Sky 100,city,307,Hong Kong Observation Wheel,entertainment,1,0.9183865487575531
2025-01-06,733,Sky 100,city,451,Lantau Island,natural,2,0.666317954659462
2025-01-06,800,Tai Kwun,cultural,294,Hong Kong Correctional Services Museum,cultural,1,0.5536996722221375
2025-01-06,800,Tai Kwun,cultural,598,Ocean Park,entertainment,1,0.489987351000309
2025-01-06,803,Tai Mo Shan,outdoor,629,Po Lin Monastery,religion,1,0.8507582247257233
2025-01-06,804,Tai O,area,805,Tai O Bakery,dining,2,0.8157714257637659
2025-01-06,805,Tai O Bakery,dining,804,Tai O,area,1,0.84305739402771
2025-01-06,815,Tai Po,area,451,Lantau Island,natural,1,0.8270880281925201
2025-01-06,815,Tai Po,area,580,Ngong Ping 360,entertainment,1,0.9140868782997131
2025-01-06,815,Tai Po,area,629,Po Lin Monastery,religion,1,0.8270353078842163
2025-01-06,815,Tai Po,area,804,Tai O,area,1,0.8682807882626851
2025-01-06,815,Tai Po,area,826,Tai Wong Yeh Temple,religion,1,0.6342527568340302
2025-01-06,826,Tai Wong Yeh Temple,religion,696,Sha Tin Che Kung Temple,religion,1,0.8061694800853729
2025-01-06,826,Tai Wong Yeh Temple,religion,834,Temple Street Night Market,shopping,1,0.6219921112060547
2025-01-06,832,Tei Mou Koon Dessert,dining,815,Tai Po,area,1,0.9267221987247467
2025-01-06,849,The Grand Aquarium,entertainment,946,Victoria Peak,city,1,0.8635163605213165
2025-01-06,873,The Peak Tram,entertainment,946,Victoria Peak,city,1,0.9044384062290192
2025-01-06,885,Tian Tan Buddha,religion,451,Lantau Island,natural,1,0.8011363248030345
2025-01-06,886,Times Square,shopping,96,Causeway Bay,area,1,0.08229741392036279
2025-01-06,886,Times Square,shopping,673,SHARI SHARI Kakigori House,dining,1,0.4852799642831087
2025-01-06,898,Toy Story Land,entertainment,296,Hong Kong Disneyland,entertainment,1,0.7710842490196228
2025-01-06,905,Tsim Chai Kee Noodle,dining,1010,Yat Lok Restaurant,dining,1,0.5415161947409313
2025-01-06,913,Tsing Ma Bridge,city,296,Hong Kong Disneyland,entertainment,1,0.7108439654111861
2025-01-06,915,Tsing Yi Station,transit,296,Hong Kong Disneyland,entertainment,1,0.9272472262382507
2025-01-06,921,Tsz Shan Monastery,religion,629,Po Lin Monastery,religion,1,0.8063687086105347
2025-01-06,929,Tung Chung Station,transit,733,Sky 100,city,1,0.07356898859143256
2025-01-06,944,Victoria Harbour,city,295,Hong Kong Cultural Centre,cultural,1,0.898291677236557
2025-01-06,944,Victoria Harbour,city,296,Hong Kong Disneyland,entertainment,2,0.8295288495719433
2025-01-06,944,Victoria Harbour,city,451,Lantau Island,natural,1,0.9151420295238495
2025-01-06,945,Victoria Park,city,296,Hong Kong Disneyland,entertainment,2,0.8242708891630173
2025-01-06,946,Victoria Peak,city,296,Hong Kong Disneyland,entertainment,1,0.8595634698867798
2025-01-06,946,Victoria Peak,city,451,Lantau Island,natural,1,0.8984545767307281
2025-01-06,946,Victoria Peak,city,580,Ngong Ping 360,entertainment,1,0.45998108573257923
2025-01-06,946,Victoria Peak,city,598,Ocean Park,entertainment,1,0.8567922413349152
2025-01-06,946,Victoria Peak,city,629,Po Lin Monastery,religion,1,0.9183768630027771
2025-01-06,946,Victoria Peak,city,733,Sky 100,city,1,0.8740182518959045
2025-01-06,946,Victoria Peak,city,803,Tai Mo Shan,outdoor,3,0.8029500419894854
2025-01-06,946,Victoria Peak,city,885,Tian Tan Buddha,religion,1,0.8350444138050079
2025-01-06,1010,Yat Lok Restaurant,dining,123,Cheung Hing Kee Shanghai Pan Fried Buns,dining,1,0.3891825719426075
2025-01-06,1036,Yun Ping Rd,city,46,Bakehouse (Wan Chai),dining,1,0.35700223967432976
2025-01-06,1042,iSQUARE,shopping,296,Hong Kong Disneyland,entertainment,1,0.8181429207324982
2025-01-07,1,% Arabica,dining,101,Central,area,1,0.6779688894748688
2025-01-07,37,Avenue Of Stars,city,833,Temple St,city,1,0.8169552187124889
2025-01-07,46,Bakehouse (Wan Chai),dining,916,Tsuen Wan,area,1,0.7597880953301985
2025-01-07,74,CHAGEE,dining,1,% Arabica,dining,1,0.7895657420158386
2025-01-07,101,Central,area,386,Kennedy Town,area,1,0.8258675634860992
2025-01-07,101,Central,area,803,Tai Mo Shan,outdoor,1,0.8964795470237732
2025-01-07,101,Central,area,907,Tsim Sha Tsui,area,1,0.8289917707443237
2025-01-07,101,Central,area,944,Victoria Harbour,city,1,0.7331773340702057
2025-01-07,123,Cheung Hing Kee Shanghai Pan Fried Buns,dining,363,K11 ARTMALL,shopping,1,0.7755616704622905
2025-01-07,128,Chi Lin Nunnery,religion,296,Hong Kong Disneyland,entertainment,1,0.925631860891978
2025-01-07,139,Choi Hung Station,transit,946,Victoria Peak,city,1,0.8385533541440964
2025-01-07,146,Citygate Outlets,shopping,580,Ngong Ping 360,entertainment,1,0.21001590043306348
2025-01-07,176,Dim Sum Here,dining,46,Bakehouse (Wan Chai),dining,1,0.45861515340705705
2025-01-07,180,Disney's Hollywood Hotel,hotel,296,Hong Kong Disneyland,entertainment,2,0.5126645192503929
2025-01-07,228,Frozen Ever After,entertainment,296,Hong Kong Disneyland,entertainment,1,0.7123291790485382
2025-01-07,278,Hashtag B,dining,475,Log Ye Dim Sum,dining,1,0.8118826597929001
2025-01-07,293,Hong Kong Convention and Exhibition Centre,city,494,Madame Tussauds,cultural,1,0.855017364025116
2025-01-07,295,Hong Kong Cultural Centre,cultural,101,Central,area,1,0.8376984894275665
2025-01-07,295,Hong Kong Cultural Centre,cultural,451,Lantau Island,natural,1,0.6877726390957832
2025-01-07,296,Hong Kong Disneyland,entertainment,139,Choi Hung Station,transit,1,0.8885018229484558
2025-01-07,296,Hong Kong Disneyland,entertainment,150,Clock Tower,cultural,1,0.8129012733697891
2025-01-07,296,Hong Kong Disneyland,entertainment,161,Cyberport,shopping,1,0.8804832220077514
2025-01-07,296,Hong Kong Disneyland,entertainment,180,Disney's Hollywood Hotel,hotel,4,0.59799655363895
2025-01-07,296,Hong Kong Disneyland,entertainment,228,Frozen Ever After,entertainment,1,0.8053238689899445
2025-01-07,296,Hong Kong Disneyland,entertainment,448,Lan Kwai Fong,cultural,1,0.5749987978488207
2025-01-07,296,Hong Kong Disneyland,entertainment,514,Masjid Ammar and Osman Ramju Sadick Islamic Centre,religion,1,0.8398264298836391
2025-01-07,296,Hong Kong Disneyland,entertainment,598,Ocean Park,entertainment,3,0.7760308558742205
2025-01-07,296,Hong Kong Disneyland,entertainment,626,Playhouse in the Woods,entertainment,1,0.8807379925251007
2025-01-07,296,Hong Kong Disneyland,entertainment,784,Sunny Bay Station,transit,1,0.785565972328186
2025-01-07,296,Hong Kong Disneyland,entertainment,873,The Peak Tram,entertainment,1,0.7706035196781158
2025-01-07,296,Hong Kong Disneyland,entertainment,946,Victoria Peak,city,1,0.7951120883226395
2025-01-07,296,Hong Kong Disneyland,entertainment,1003,World of Frozen,entertainment,1,0.874005264043808
2025-01-07,300,Hong Kong International Airport,transit,35,Austin Station,transit,1,0.07851308176759629
2025-01-07,300,Hong Kong International Airport,transit,296,Hong Kong Disneyland,entertainment,2,0.5258440069026418
2025-01-07,300,Hong Kong International Airport,transit,307,Hong Kong Observation Wheel,entertainment,2,0.6373393600806594
2025-01-07,300,Hong Kong International Airport,transit,324,Hong Kong-Zhuhai-Macao Bridge,city,1,0.40049500404857097
2025-01-07,300,Hong Kong International Airport,transit,364,K11 MUSEA,shopping,1,0.39912718534469604
2025-01-07,300,Hong Kong International Airport,transit,733,Sky 100,city,1,0.8673458695411682
2025-01-07,300,Hong Kong International Airport,transit,915,Tsing Yi Station,transit,1,0.4868265688419342
2025-01-07,300,Hong Kong International Airport,transit,946,Victoria Peak,city,1,0.6411329756180446
2025-01-07,300,Hong Kong International Airport,transit,975,West Kowloon,area,1,0.04853153306369978
2025-01-07,304,Hong Kong Museum of Art,cultural,307,Hong Kong Observation Wheel,entertainment,1,0.7150437235832214
2025-01-07,304,Hong Kong Museum of Art,cultural,310,Hong Kong Park,city,1,0.825548638900121
2025-01-07,304,Hong Kong Museum of Art,cultural,874,The Peninsula,hotel,1,0.9110364317893982
2025-01-07,304,Hong Kong Museum of Art,cultural,907,Tsim Sha Tsui,area,1,0.5995889082551003
2025-01-07,307,Hong Kong Observation Wheel,entertainment,304,Hong Kong Museum of Art,cultural,1,0.7760463356971741
2025-01-07,307,Hong Kong Observation Wheel,entertainment,364,K11 MUSEA,shopping,1,0.9019107818603516
2025-01-07,310,Hong Kong Park,city,323,Hong Kong Zoological and Botanical Gardens,city,1,0.887977808713913
2025-01-07,323,Hong Kong Zoological and Botanical Gardens,city,404,Kowloon,area,1,0.699455976486206
2025-01-07,324,Hong Kong-Zhuhai-Macao Bridge,city,580,Ngong Ping 360,entertainment,1,0.6925429999828339
2025-01-07,324,Hong Kong-Zhuhai-Macao Bridge,city,805,Tai O Bakery,dining,1,0.7084774114191532
2025-01-07,324,Hong Kong-Zhuhai-Macao Bridge,city,929,Tung Chung Station,transit,1,0.4958103783428669
2025-01-07,363,K11 ARTMALL,shopping,128,Chi Lin Nunnery,religion,1,0.8634842932224274
2025-01-07,364,K11 MUSEA,shopping,304,Hong Kong Museum of Art,cultural,2,0.7195673584938049
2025-01-07,377,Kam's Roast Goose,dining,446,Lan Fong Yuen,dining,1,0.7328978478908539
2025-01-07,386,Kennedy Town,area,907,Tsim Sha Tsui,area,1,0.8228967189788818
2025-01-07,404,Kowloon,area,363,K11 ARTMALL,shopping,1,0.6344365179538727
2025-01-07,438,Lai Chi Kok,area,296,Hong Kong Disneyland,entertainment,1,0.7734304964542389
2025-01-07,451,Lantau Island,natural,296,Hong Kong Disneyland,entertainment,1,0.896317970752716
2025-01-07,451,Lantau Island,natural,580,Ngong Ping 360,entertainment,1,0.8945445120334625
2025-01-07,451,Lantau Island,natural,584,Ngong Ping Village,cultural,1,0.8251911004384358
2025-01-07,451,Lantau Island,natural,629,Po Lin Monastery,religion,4,0.7789413273955386
2025-01-07,451,Lantau Island,natural,803,Tai Mo Shan,outdoor,2,0.8952989339828491
2025-01-07,451,Lantau Island,natural,815,Tai Po,area,2,0.7099619954824448
2025-01-07,485,M+,cultural,598,Ocean Park,entertainment,1,0.6717642992734909
2025-01-07,485,M+,cultural,800,Tai Kwun,cultural,1,0.3146598724027475
2025-01-07,494,Madame Tussauds,cultural,733,Sky 100,city,1,0.43446831963956356
2025-01-07,514,Masjid Ammar and Osman Ramju Sadick Islamic Centre,religion,485,M+,cultural,1,0.6373227412501972
2025-01-07,540,Mong Kok,area,296,Hong Kong Disneyland,entertainment,1,0.8202579189091921
2025-01-07,557,Museum of Art,cultural,304,Hong Kong Museum of Art,cultural,1,0.633606066306432
2025-01-07,568,Nei Nak Shan,outdoor,580,Ngong Ping 360,entertainment,1,0.8331195414066315
2025-01-07,579,Ngong Ping,area,451,Lantau Island,natural,1,0.8582475185394287
2025-01-07,580,Ngong Ping 360,entertainment,324,Hong Kong-Zhuhai-Macao Bridge,city,1,0.5459275394678116
2025-01-07,580,Ngong Ping 360,entertainment,451,Lantau Island,natural,1,0.9106679856777191
2025-01-07,580,Ngong Ping 360,entertainment,568,Nei Nak Shan,outdoor,1,0.7763632982969284
2025-01-07,580,Ngong Ping 360,entertainment,629,Po Lin Monastery,religion,2,0.9450090676546097
2025-01-07,580,Ngong Ping 360,entertainment,804,Tai O,area,1,0.8537896424531937
2025-01-07,580,Ngong Ping 360,entertainment,873,The Peak Tram,entertainment,1,0.4197778105735779
2025-01-07,580,Ngong Ping 360,entertainment,885,Tian Tan Buddha,religion,1,0.7487474083900452
2025-01-07,580,Ngong Ping 360,entertainment,946,Victoria Peak,city,1,0.9005475640296936
2025-01-07,584,Ngong Ping Village,cultural,296,Hong Kong Disneyland,entertainment,1,0.825096607208252
2025-01-07,584,Ngong Ping Village,cultural,885,Tian Tan Buddha,religion,1,0.8164697488149006
2025-01-07,598,Ocean Park,entertainment,37,Avenue Of Stars,city,1,0.7971727574865024
2025-01-07,598,Ocean Park,entertainment,296,Hong Kong Disneyland,entertainment,3,0.5518270035584768
2025-01-07,626,Playhouse in the Woods,entertainment,296,Hong Kong Disneyland,entertainment,1,0.9149034678936004
2025-01-07,629,Po Lin Monastery,religion,451,Lantau Island,natural,3,0.7674693455298742
2025-01-07,629,Po Lin Monastery,religion,580,Ngong Ping 360,entertainment,1,0.4875001013278961
2025-01-07,629,Po Lin Monastery,religion,803,Tai Mo Shan,outdoor,1,0.7971161007881165
2025-01-07,629,Po Lin Monastery,religion,815,Tai Po,area,2,0.8038425333797932
2025-01-07,700,Sham Shui Po,area,101,Central,area,1,0.8322627941767375
2025-01-07,733,Sky 100,city,946,Victoria Peak,city,1,0.4190662410110235
2025-01-07,784,Sunny Bay Station,transit,296,Hong Kong Disneyland,entertainment,1,0.9089708626270294
2025-01-07,800,Tai Kwun,cultural,557,Museum of Art,cultural,1,0.378990733375152
2025-01-07,803,Tai Mo Shan,outdoor,451,Lantau Island,natural,1,0.7841184549033642
2025-01-07,803,Tai Mo Shan,outdoor,580,Ngong Ping 360,entertainment,1,0.9342040717601776
2025-01-07,803,Tai Mo Shan,outdoor,629,Po Lin Monastery,religion,1,0.8406616225838661
2025-01-07,803,Tai Mo Shan,outdoor,885,Tian Tan Buddha,religion,1,0.817798912525177
2025-01-07,804,Tai O,area,324,Hong Kong-Zhuhai-Macao Bridge,city,2,0.8672709763050079
2025-01-07,804,Tai O,area,815,Tai Po,area,1,0.5971061140298843
2025-01-07,805,Tai O Bakery,dining,804,Tai O,area,1,0.464685071259737
2025-01-07,815,Tai Po,area,451,Lantau Island,natural,2,0.8266053944826126
2025-01-07,815,Tai Po,area,580,Ngong Ping 360,entertainment,1,0.8970077037811279
2025-01-07,815,Tai Po,area,804,Tai O,area,1,0.7098780274391174
2025-01-07,820,Tai Tam Reservoir,natural,629,Po Lin Monastery,religion,1,0.6158220320940018
2025-01-07,873,The Peak Tram,entertainment,293,Hong Kong Convention and Exhibition Centre,city,1,0.8131696879863739
2025-01-07,873,The Peak Tram,entertainment,485,M+,cultural,1,0.5713602900505066
2025-01-07,873,The Peak Tram,entertainment,584,Ngong Ping Village,cultural,1,0.6529975831508636
2025-01-07,874,The Peninsula,hotel,46,Bakehouse (Wan Chai),dining,1,0.8911045789718628
2025-01-07,885,Tian Tan Buddha,religion,296,Hong Kong Disneyland,entertainment,1,0.8656854927539825
2025-01-07,885,Tian Tan Buddha,religion,451,Lantau Island,natural,3,0.7581555528773202
2025-01-07,907,Tsim Sha Tsui,area,123,Cheung Hing Kee Shanghai Pan Fried Buns,dining,1,0.8338836655020714
2025-01-07,907,Tsim Sha Tsui,area,304,Hong Kong Museum of Art,cultural,1,0.3948305857678254
2025-01-07,907,Tsim Sha Tsui,area,700,Sham Shui Po,area,1,0.8166223466396332
2025-01-07,907,Tsim Sha Tsui,area,820,Tai Tam Reservoir,natural,1,0.8661502599716187
2025-01-07,915,Tsing Yi Station,transit,296,Hong Kong Disneyland,entertainment,1,0.640564352273941
2025-01-07,916,Tsuen Wan,area,278,Hashtag B,dining,1,0.8639924675226212
2025-01-07,921,Tsz Shan Monastery,religion,295,Hong Kong Cultural Centre,cultural,1,0.5417234152555466
2025-01-07,929,Tung Chung Station,transit,146,Citygate Outlets,shopping,1,0.07856256887316704
2025-01-07,944,Victoria Harbour,city,886,Times Square,shopping,1,0.7355256676673889
2025-01-07,946,Victoria Peak,city,150,Clock Tower,cultural,1,0.669779434800148
2025-01-07,946,Victoria Peak,city,296,Hong Kong Disneyland,entertainment,1,0.8823132365942001
2025-01-07,946,Victoria Peak,city,579,Ngong Ping,area,1,0.9213809072971344
2025-01-07,946,Victoria Peak,city,761,Star Ferry Pier,transit,1,0.5121167078614235
2025-01-07,946,Victoria Peak,city,874,The Peninsula,hotel,1,0.8659246067206064
2025-01-07,964,Wan Chai,area,101,Central,area,1,0.8434238135814667
2025-01-07,975,West Kowloon,area,300,Hong Kong International Airport,transit,1,0.07644462457392363
2025-01-07,1003,World of Frozen,entertainment,296,Hong Kong Disneyland,entertainment,1,0.7833934724330902
2025-01-07,1010,Yat Lok Restaurant,dining,502,Mak Man Kee Noodle Shop,dining,1,0.8349392712116241
2025-01-08,23,Apliu St,city,700,Sham Shui Po,area,1,0.8481935858726501
2025-01-08,46,Bakehouse (Wan Chai),dining,101,Central,area,1,0.4861907437443733
2025-01-08,46,Bakehouse (Wan Chai),dining,263,Halfway Coffee,dining,1,0.42171114534139625
2025-01-08,46,Bakehouse (Wan Chai),dining,377,Kam's Roast Goose,dining,1,0.9371599853038788
2025-01-08,46,Bakehouse (Wan Chai),dining,953,Vission Bakery,dining,1,0.793792836368084
2025-01-08,101,Central,area,271,Harbour City,shopping,1,0.49301162268966436
2025-01-08,101,Central,area,296,Hong Kong Disneyland,entertainment,1,0.5695645958185196
2025-01-08,101,Central,area,451,Lantau Island,natural,1,0.5983719527721405
2025-01-08,101,Central,area,540,Mong Kok,area,1,0.6671391576528549
2025-01-08,101,Central,area,567,Nathan Rd,city,1,0.2067575231194496
2025-01-08,101,Central,area,874,The Peninsula,hotel,1,0.5309275835752487
2025-01-08,101,Central,area,946,Victoria Peak,city,1,0.5710453519908091
2025-01-08,146,Citygate Outlets,shopping,451,Lantau Island,natural,1,0.3591160885989666
2025-01-08,150,Clock Tower,cultural,295,Hong Kong Cultural Centre,cultural,2,0.4662793390452862
2025-01-08,150,Clock Tower,cultural,944,Victoria Harbour,city,1,0.575801283121109
2025-01-08,180,Disney's Hollywood Hotel,hotel,296,Hong Kong Disneyland,entertainment,3,0.9314825584491094
2025-01-08,228,Frozen Ever After,entertainment,296,Hong Kong Disneyland,entertainment,1,0.8021084368228912
2025-01-08,243,Golden Bauhinia Square,city,598,Ocean Park,entertainment,1,0.8895552456378937
2025-01-08,253,Grizzly Gulch,entertainment,296,Hong Kong Disneyland,entertainment,1,0.6565512362867594
2025-01-08,263,Halfway Coffee,dining,506,Man Mo Temple,religion,1,0.5966539889574051
2025-01-08,271,Harbour City,shopping,300,Hong Kong International Airport,transit,1,0.10386272426694632
2025-01-08,279,Hau Fook St,city,907,Tsim Sha Tsui,area,1,0.46308877319097513
2025-01-08,291,Hollywood Rd,city,46,Bakehouse (Wan Chai),dining,1,0.19466806948184961
2025-01-08,295,Hong Kong Cultural Centre,cultural,150,Clock Tower,cultural,1,0.5860112756490707
2025-01-08,295,Hong Kong Cultural Centre,cultural,506,Man Mo Temple,religion,1,0.4654455929994583
2025-01-08,295,Hong Kong Cultural Centre,cultural,629,Po Lin Monastery,religion,1,0.6342997401952744
2025-01-08,295,Hong Kong Cultural Centre,cultural,800,Tai Kwun,cultural,1,0.41103596240282053
2025-01-08,296,Hong Kong Disneyland,entertainment,150,Clock Tower,cultural,1,0.5798358529806137
2025-01-08,296,Hong Kong Disneyland,entertainment,180,Disney's Hollywood Hotel,hotel,5,0.8942757079998651
2025-01-08,296,Hong Kong Disneyland,entertainment,228,Frozen Ever After,entertainment,1,0.7966436147689819
2025-01-08,296,Hong Kong Disneyland,entertainment,253,Grizzly Gulch,entertainment,1,0.7661534746487935
2025-01-08,296,Hong Kong Disneyland,entertainment,297,Hong Kong Fisherman's Wharf,transit,1,0.7458167672157288
