video_date,poi_a_id,poi_a_name,poi_a_cate,poi_b_id,poi_b_name,poi_b_cate,cooccur_n,avg_journey_sentiment
2025-04-13,296,Hong Kong Disneyland,Entertainment,873,The Peak Tram,Entertainment,3,0.7603797261499695
2025-04-13,296,Hong Kong Disneyland,Entertainment,921,Tsz Shan Monastery,Religious,1,0.857978533421244
2025-04-13,296,Hong Kong Disneyland,Entertainment,946,Victoria Peak,Cityscape,2,0.5866162418520877
2025-04-13,296,Hong Kong Disneyland,Entertainment,1003,World of Frozen,Entertainment,1,0.9102378617676478
2025-04-13,297,Hong Kong Fisherman's Wharf,Transit,502,Mak Man Kee Noodle Shop,Dining,1,0.34600448918839294
2025-04-13,297,Hong Kong Fisherman's Wharf,Transit,642,Quarry Bay,area,1,0.34600448918839294
2025-04-13,300,Hong Kong International Airport,Transit,386,Kennedy Town,area,1,0.7256452704702193
2025-04-13,300,Hong Kong International Airport,Transit,446,Lan Fong Yuen,Dining,1,0.7256452704702193
2025-04-13,300,Hong Kong International Airport,Transit,451,Lantau Island,Natural,2,0.8952512145042419
2025-04-13,300,Hong Kong International Airport,Transit,506,Man Mo Temple,Religious,1,0.7256452704702193
2025-04-13,300,Hong Kong International Airport,Transit,567,Nathan Rd,Cityscape,1,0.20008392249130544
2025-04-13,300,Hong Kong International Airport,Transit,598,Ocean Park,Entertainment,2,0.7845982600446968
2025-04-13,300,Hong Kong International Airport,Transit,629,Po Lin Monastery,Religious,1,0.9298971692721049
2025-04-13,300,Hong Kong International Airport,Transit,733,Sky 100,Cityscape,1,0.9131966626892488
2025-04-13,300,Hong Kong International Airport,Transit,793,Tai Cheong Bakery,Dining,1,0.7256452704702193
2025-04-13,300,Hong Kong International Airport,Transit,803,Tai Mo Shan,Outdoor,1,0.860605259736379
2025-04-13,300,Hong Kong International Airport,Transit,873,The Peak Tram,Entertainment,1,0.5172326263040304
2025-04-13,300,Hong Kong International Airport,Transit,946,Victoria Peak,Cityscape,3,0.6329592513914649
2025-04-13,300,Hong Kong International Airport,Transit,953,Vission Bakery,Dining,1,0.7256452704702193
2025-04-13,300,Hong Kong International Airport,Transit,964,Wan Chai,area,1,0.7256452704702193
2025-04-13,312,Hong Kong Science Museum,Cultural,944,Victoria Harbour,Cityscape,1,0.9140525162220001
2025-04-13,386,Kennedy Town,area,446,Lan Fong Yuen,Dining,1,0.7256452704702193
2025-04-13,386,Kennedy Town,area,506,Man Mo Temple,Religious,1,0.7256452704702193
2025-04-13,386,Kennedy Town,area,540,Mong Kok,area,1,0.7937408557959965
2025-04-13,386,Kennedy Town,area,565,Nan Lian Garden,Cultural,2,0.8627393589842887
2025-04-13,386,Kennedy Town,area,629,Po Lin Monastery,Religious,1,0.8835469037294388
2025-04-13,386,Kennedy Town,area,793,Tai Cheong Bakery,Dining,1,0.7256452704702193
2025-04-13,386,Kennedy Town,area,829,Taikoo Shing,area,1,0.7937408557959965
2025-04-13,386,Kennedy Town,area,873,The Peak Tram,Entertainment,1,0.8419318142391387
2025-04-13,386,Kennedy Town,area,907,Tsim Sha Tsui,area,1,0.7937408557959965
2025-04-13,386,Kennedy Town,area,946,Victoria Peak,Cityscape,2,0.783788542354679
2025-04-13,386,Kennedy Town,area,953,Vission Bakery,Dining,1,0.7256452704702193
2025-04-13,386,Kennedy Town,area,964,Wan Chai,area,1,0.7256452704702193
2025-04-13,446,Lan Fong Yuen,Dining,506,Man Mo Temple,Religious,1,0.7256452704702193
2025-04-13,446,Lan Fong Yuen,Dining,793,Tai Cheong Bakery,Dining,1,0.7256452704702193
2025-04-13,446,Lan Fong Yuen,Dining,946,Victoria Peak,Cityscape,1,0.7256452704702193
2025-04-13,446,Lan Fong Yuen,Dining,953,Vission Bakery,Dining,1,0.7256452704702193
2025-04-13,446,Lan Fong Yuen,Dining,964,Wan Chai,area,1,0.7256452704702193
2025-04-13,451,Lantau Island,Natural,580,Ngong Ping 360,Entertainment,1,0.8760974109172821
2025-04-13,451,Lantau Island,Natural,629,Po Lin Monastery,Religious,1,0.9298971692721049
2025-04-13,451,Lantau Island,Natural,803,Tai Mo Shan,Outdoor,4,0.8781559608167127
2025-04-13,451,Lantau Island,Natural,815,Tai Po,area,2,0.8970200250546138
2025-04-13,451,Lantau Island,Natural,921,Tsz Shan Monastery,Religious,1,0.857978533421244
2025-04-13,451,Lantau Island,Natural,945,Victoria Park,Cityscape,1,0.8721482008695602
2025-04-13,471,Lo Pan Temple,Religious,696,Sha Tin Che Kung Temple,Religious,1,0.9176610946655274
2025-04-13,471,Lo Pan Temple,Religious,826,Tai Wong Yeh Temple,Religious,1,0.9176610946655274
2025-04-13,471,Lo Pan Temple,Religious,834,Temple Street Night Market,Shopping,1,0.9176610946655274
2025-04-13,502,Mak Man Kee Noodle Shop,Dining,642,Quarry Bay,area,1,0.34600448918839294
2025-04-13,506,Man Mo Temple,Religious,793,Tai Cheong Bakery,Dining,1,0.7256452704702193
2025-04-13,506,Man Mo Temple,Religious,946,Victoria Peak,Cityscape,1,0.7256452704702193
2025-04-13,506,Man Mo Temple,Religious,953,Vission Bakery,Dining,1,0.7256452704702193
2025-04-13,506,Man Mo Temple,Religious,964,Wan Chai,area,1,0.7256452704702193
2025-04-13,540,Mong Kok,area,784,Sunny Bay Station,Transit,1,0.29017695039510727
2025-04-13,540,Mong Kok,area,829,Taikoo Shing,area,1,0.7937408557959965
2025-04-13,540,Mong Kok,area,907,Tsim Sha Tsui,area,1,0.7937408557959965
2025-04-13,565,Nan Lian Garden,Cultural,629,Po Lin Monastery,Religious,1,0.8835469037294388
2025-04-13,565,Nan Lian Garden,Cultural,873,The Peak Tram,Entertainment,1,0.8419318142391387
2025-04-13,565,Nan Lian Garden,Cultural,946,Victoria Peak,Cityscape,1,0.8419318142391387
2025-04-13,580,Ngong Ping 360,Entertainment,803,Tai Mo Shan,Outdoor,1,0.8760974109172821
2025-04-13,580,Ngong Ping 360,Entertainment,815,Tai Po,area,1,0.8760974109172821
2025-04-13,598,Ocean Park,Entertainment,733,Sky 100,Cityscape,1,0.9131966626892488
2025-04-13,598,Ocean Park,Entertainment,946,Victoria Peak,Cityscape,1,0.6559998574001449
2025-04-13,696,Sha Tin Che Kung Temple,Religious,826,Tai Wong Yeh Temple,Religious,1,0.9176610946655274
2025-04-13,696,Sha Tin Che Kung Temple,Religious,834,Temple Street Night Market,Shopping,1,0.9176610946655274
2025-04-13,793,Tai Cheong Bakery,Dining,946,Victoria Peak,Cityscape,1,0.7256452704702193
2025-04-13,793,Tai Cheong Bakery,Dining,953,Vission Bakery,Dining,1,0.7256452704702193
2025-04-13,793,Tai Cheong Bakery,Dining,964,Wan Chai,area,1,0.7256452704702193
2025-04-13,803,Tai Mo Shan,Outdoor,815,Tai Po,area,2,0.8970200250546138
2025-04-13,803,Tai Mo Shan,Outdoor,921,Tsz Shan Monastery,Religious,1,0.857978533421244
2025-04-13,826,Tai Wong Yeh Temple,Religious,834,Temple Street Night Market,Shopping,1,0.9176610946655274
2025-04-13,829,Taikoo Shing,area,907,Tsim Sha Tsui,area,1,0.7937408557959965
2025-04-13,873,The Peak Tram,Entertainment,886,Times Square,Shopping,1,0.5138110322877765
2025-04-13,873,The Peak Tram,Entertainment,946,Victoria Peak,Cityscape,3,0.6243251576103152
2025-04-13,886,Times Square,Shopping,946,Victoria Peak,Cityscape,1,0.5138110322877765
2025-04-13,944,Victoria Harbour,Cityscape,1044,ifc mall,Shopping,1,0.45625098546346027
2025-04-13,946,Victoria Peak,Cityscape,953,Vission Bakery,Dining,1,0.7256452704702193
2025-04-13,946,Victoria Peak,Cityscape,964,Wan Chai,area,1,0.7256452704702193
2025-04-13,953,Vission Bakery,Dining,964,Wan Chai,area,1,0.7256452704702193
2025-04-14,36,Australia Dairy Company,Dining,46,Bakehouse (Wan Chai),Dining,1,0.9034488946199417
2025-04-14,36,Australia Dairy Company,Dining,123,Cheung Hing Kee Shanghai Pan Fried Buns,Dining,1,0.9034488946199417
2025-04-14,36,Australia Dairy Company,Dining,1010,Yat Lok Restaurant,Dining,1,0.9034488946199417
2025-04-14,46,Bakehouse (Wan Chai),Dining,96,Causeway Bay,area,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,123,Cheung Hing Kee Shanghai Pan Fried Buns,Dining,1,0.9034488946199417
2025-04-14,46,Bakehouse (Wan Chai),Dining,296,Hong Kong Disneyland,Entertainment,1,0.9049511849880219
2025-04-14,46,Bakehouse (Wan Chai),Dining,300,Hong Kong International Airport,Transit,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,310,Hong Kong Park,Cityscape,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,323,Hong Kong Zoological and Botanical Gardens,Cityscape,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,506,Man Mo Temple,Religious,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,528,Milk Café,Dining,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,598,Ocean Park,Entertainment,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,869,The Peak Galleria,Shopping,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,946,Victoria Peak,Cityscape,1,0.6499896350627145
2025-04-14,46,Bakehouse (Wan Chai),Dining,1010,Yat Lok Restaurant,Dining,1,0.9034488946199417
2025-04-14,46,Bakehouse (Wan Chai),Dining,1025,Ying Kee Noodle,Dining,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,119,Cheung Chau,Natural,1,0.3690336346626282
2025-04-14,96,Causeway Bay,area,300,Hong Kong International Airport,Transit,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,310,Hong Kong Park,Cityscape,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,323,Hong Kong Zoological and Botanical Gardens,Cityscape,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,506,Man Mo Temple,Religious,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,528,Milk Café,Dining,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,598,Ocean Park,Entertainment,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,869,The Peak Galleria,Shopping,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,946,Victoria Peak,Cityscape,1,0.6499896350627145
2025-04-14,96,Causeway Bay,area,1025,Ying Kee Noodle,Dining,1,0.6499896350627145
2025-04-14,101,Central,area,150,Clock Tower,Cultural,1,0.6660776734352112
2025-04-14,101,Central,area,296,Hong Kong Disneyland,Entertainment,1,0.7323474071919918
2025-04-14,101,Central,area,300,Hong Kong International Airport,Transit,1,0.7323474071919918
2025-04-14,101,Central,area,358,Jordan,area,1,0.9072639710373349
2025-04-14,101,Central,area,386,Kennedy Town,area,1,0.9072639710373349
2025-04-14,101,Central,area,451,Lantau Island,Natural,1,0.6660776734352112
2025-04-14,101,Central,area,540,Mong Kok,area,1,0.9072639710373349
2025-04-14,101,Central,area,580,Ngong Ping 360,Entertainment,1,0.6660776734352112
2025-04-14,101,Central,area,874,The Peninsula,Hotel,1,0.7323474071919918
2025-04-14,101,Central,area,907,Tsim Sha Tsui,area,1,0.9072639710373349
2025-04-14,101,Central,area,944,Victoria Harbour,Cityscape,1,0.7323474071919918
2025-04-14,104,Central Market,Shopping,768,Stone Slab Street,Cityscape,1,0.5200645737349987
2025-04-14,123,Cheung Hing Kee Shanghai Pan Fried Buns,Dining,1010,Yat Lok Restaurant,Dining,1,0.9034488946199417
2025-04-14,128,Chi Lin Nunnery,Religious,173,Diamond Hill,Outdoor,1,0.8594687581062317
2025-04-14,128,Chi Lin Nunnery,Religious,627,Plaza Hollywood,Shopping,1,0.8594687581062317
2025-04-14,128,Chi Lin Nunnery,Religious,629,Po Lin Monastery,Religious,1,0.8594687581062317
2025-04-14,145,Chungking Mansions,Cityscape,874,The Peninsula,Hotel,1,0.6569692708551884
2025-04-14,145,Chungking Mansions,Cityscape,907,Tsim Sha Tsui,area,1,0.6569692708551884
2025-04-14,145,Chungking Mansions,Cityscape,944,Victoria Harbour,Cityscape,1,0.6569692708551884
2025-04-14,150,Clock Tower,Cultural,451,Lantau Island,Natural,1,0.6660776734352112
2025-04-14,150,Clock Tower,Cultural,580,Ngong Ping 360,Entertainment,1,0.6660776734352112
2025-04-14,173,Diamond Hill,Outdoor,627,Plaza Hollywood,Shopping,1,0.8594687581062317
2025-04-14,173,Diamond Hill,Outdoor,629,Po Lin Monastery,Religious,1,0.8594687581062317
2025-04-14,180,Disney's Hollywood Hotel,Hotel,296,Hong Kong Disneyland,Entertainment,1,0.7828006505966186
2025-04-14,180,Disney's Hollywood Hotel,Hotel,300,Hong Kong International Airport,Transit,1,0.7828006505966186
2025-04-14,180,Disney's Hollywood Hotel,Hotel,451,Lantau Island,Natural,1,0.7828006505966186
2025-04-14,180,Disney's Hollywood Hotel,Hotel,598,Ocean Park,Entertainment,1,0.7828006505966186
2025-04-14,189,Dragon's Back,Outdoor,413,Kowloon Tin Hau Temple,Religious,1,0.6868794970214367
2025-04-14,189,Dragon's Back,Outdoor,713,Shek O Beach,Natural,1,0.6868794970214367
2025-04-14,189,Dragon's Back,Outdoor,753,Stanley,area,1,0.6868794970214367
2025-04-14,189,Dragon's Back,Outdoor,815,Tai Po,area,1,0.6868794970214367
2025-04-14,189,Dragon's Back,Outdoor,817,Tai Tam,area,1,0.6868794970214367
2025-04-14,206,Explorer's Club Restaurant,Dining,296,Hong Kong Disneyland,Entertainment,1,0.8235350901172275
2025-04-14,206,Explorer's Club Restaurant,Dining,300,Hong Kong International Airport,Transit,1,0.8235350901172275
2025-04-14,228,Frozen Ever After,Entertainment,296,Hong Kong Disneyland,Entertainment,1,0.953021913766861
2025-04-14,251,Granville Rd,Cityscape,451,Lantau Island,Natural,1,0.3636541310697794
2025-04-14,251,Granville Rd,Cityscape,866,The ONE,Shopping,1,0.3636541310697794
2025-04-14,253,Grizzly Gulch,Entertainment,296,Hong Kong Disneyland,Entertainment,2,0.9007819893804413
2025-04-14,253,Grizzly Gulch,Entertainment,1003,World of Frozen,Entertainment,1,0.9019919297347465
2025-04-14,291,Hollywood Rd,Cityscape,293,Hong Kong Convention and Exhibition Centre,Cityscape,1,0.6220991785327594
2025-04-14,291,Hollywood Rd,Cityscape,304,Hong Kong Museum of Art,Cultural,1,0.6220991785327594
2025-04-14,291,Hollywood Rd,Cityscape,307,Hong Kong Observation Wheel,Entertainment,1,0.6220991785327594
2025-04-14,291,Hollywood Rd,Cityscape,382,Kau Kee,Dining,1,0.6220991785327594
2025-04-14,291,Hollywood Rd,Cityscape,506,Man Mo Temple,Religious,1,0.6220991785327594
2025-04-14,291,Hollywood Rd,Cityscape,944,Victoria Harbour,Cityscape,1,0.6220991785327594
2025-04-14,293,Hong Kong Convention and Exhibition Centre,Cityscape,304,Hong Kong Museum of Art,Cultural,1,0.6220991785327594
2025-04-14,293,Hong Kong Convention and Exhibition Centre,Cityscape,307,Hong Kong Observation Wheel,Entertainment,1,0.6220991785327594
2025-04-14,293,Hong Kong Convention and Exhibition Centre,Cityscape,382,Kau Kee,Dining,1,0.6220991785327594
2025-04-14,293,Hong Kong Convention and Exhibition Centre,Cityscape,506,Man Mo Temple,Religious,1,0.6220991785327594
2025-04-14,293,Hong Kong Convention and Exhibition Centre,Cityscape,944,Victoria Harbour,Cityscape,1,0.6220991785327594
2025-04-14,295,Hong Kong Cultural Centre,Cultural,296,Hong Kong Disneyland,Entertainment,1,0.7430763608561113
2025-04-14,295,Hong Kong Cultural Centre,Cultural,494,Madame Tussauds,Cultural,1,0.7430763608561113
2025-04-14,295,Hong Kong Cultural Centre,Cultural,580,Ngong Ping 360,Entertainment,1,0.7430763608561113
2025-04-14,295,Hong Kong Cultural Centre,Cultural,629,Po Lin Monastery,Religious,1,0.7430763608561113
2025-04-14,295,Hong Kong Cultural Centre,Cultural,814,Tai Ping Shan,Outdoor,1,0.7430763608561113
2025-04-14,295,Hong Kong Cultural Centre,Cultural,815,Tai Po,area,1,0.7430763608561113
2025-04-14,295,Hong Kong Cultural Centre,Cultural,873,The Peak Tram,Entertainment,1,0.7430763608561113
2025-04-14,295,Hong Kong Cultural Centre,Cultural,946,Victoria Peak,Cityscape,1,0.7430763608561113
2025-04-14,296,Hong Kong Disneyland,Entertainment,300,Hong Kong International Airport,Transit,5,0.7017018053787095
2025-04-14,296,Hong Kong Disneyland,Entertainment,304,Hong Kong Museum of Art,Cultural,1,0.4880154726405938
2025-04-14,296,Hong Kong Disneyland,Entertainment,307,Hong Kong Observation Wheel,Entertainment,1,0.9471601963043212
2025-04-14,296,Hong Kong Disneyland,Entertainment,310,Hong Kong Park,Cityscape,1,0.8026894110220449
2025-04-14,296,Hong Kong Disneyland,Entertainment,364,K11 MUSEA,Shopping,2,0.8549400081237157
2025-04-14,296,Hong Kong Disneyland,Entertainment,451,Lantau Island,Natural,1,0.7828006505966186
2025-04-14,296,Hong Kong Disneyland,Entertainment,471,Lo Pan Temple,Religious,1,0.9412302643060684
2025-04-14,296,Hong Kong Disneyland,Entertainment,494,Madame Tussauds,Cultural,1,0.7430763608561113
2025-04-14,296,Hong Kong Disneyland,Entertainment,580,Ngong Ping 360,Entertainment,2,0.8451182785802163
2025-04-14,296,Hong Kong Disneyland,Entertainment,598,Ocean Park,Entertainment,3,0.7467165873282485
2025-04-14,296,Hong Kong Disneyland,Entertainment,629,Po Lin Monastery,Religious,1,0.7430763608561113
2025-04-14,296,Hong Kong Disneyland,Entertainment,814,Tai Ping Shan,Outdoor,1,0.7430763608561113
2025-04-14,296,Hong Kong Disneyland,Entertainment,815,Tai Po,area,1,0.7430763608561113
2025-04-14,296,Hong Kong Disneyland,Entertainment,826,Tai Wong Yeh Temple,Religious,1,0.9412302643060684
2025-04-14,296,Hong Kong Disneyland,Entertainment,873,The Peak Tram,Entertainment,1,0.7430763608561113
2025-04-14,296,Hong Kong Disneyland,Entertainment,874,The Peninsula,Hotel,1,0.7323474071919918
2025-04-14,296,Hong Kong Disneyland,Entertainment,913,Tsing Ma Bridge,Cityscape,1,0.629264771938324
2025-04-14,296,Hong Kong Disneyland,Entertainment,916,Tsuen Wan,area,1,0.8313964307308197
2025-04-14,296,Hong Kong Disneyland,Entertainment,944,Victoria Harbour,Cityscape,4,0.7810094574466347
2025-04-14,296,Hong Kong Disneyland,Entertainment,946,Victoria Peak,Cityscape,3,0.875229387361015
2025-04-14,296,Hong Kong Disneyland,Entertainment,977,West Kowloon Cultural District,Cultural,1,0.9471601963043212
2025-04-14,296,Hong Kong Disneyland,Entertainment,1003,World of Frozen,Entertainment,1,0.9019919297347465
2025-04-14,300,Hong Kong International Airport,Transit,304,Hong Kong Museum of Art,Cultural,1,0.4880154726405938
2025-04-14,300,Hong Kong International Airport,Transit,310,Hong Kong Park,Cityscape,1,0.6499896350627145
2025-04-14,300,Hong Kong International Airport,Transit,323,Hong Kong Zoological and Botanical Gardens,Cityscape,1,0.6499896350627145
2025-04-14,300,Hong Kong International Airport,Transit,364,K11 MUSEA,Shopping,1,0.05573798964420954
2025-04-14,300,Hong Kong International Airport,Transit,451,Lantau Island,Natural,1,0.7828006505966186
2025-04-14,300,Hong Kong International Airport,Transit,506,Man Mo Temple,Religious,1,0.6499896350627145
2025-04-14,300,Hong Kong International Airport,Transit,528,Milk Café,Dining,1,0.6499896350627145
2025-04-14,300,Hong Kong International Airport,Transit,540,Mong Kok,area,1,0.4128875856598218
2025-04-14,300,Hong Kong International Airport,Transit,598,Ocean Park,Entertainment,3,0.6402685860999756
2025-04-14,300,Hong Kong International Airport,Transit,869,The Peak Galleria,Shopping,1,0.6499896350627145
2025-04-14,300,Hong Kong International Airport,Transit,874,The Peninsula,Hotel,1,0.7323474071919918
2025-04-14,300,Hong Kong International Airport,Transit,913,Tsing Ma Bridge,Cityscape,1,0.4128875856598218
2025-04-14,300,Hong Kong International Airport,Transit,944,Victoria Harbour,Cityscape,2,0.7070789067695538
2025-04-14,300,Hong Kong International Airport,Transit,946,Victoria Peak,Cityscape,2,0.5360145384135346
2025-04-14,300,Hong Kong International Airport,Transit,975,West Kowloon,area,2,0.607894740998745
2025-04-14,300,Hong Kong International Airport,Transit,1025,Ying Kee Noodle,Dining,1,0.6499896350627145
2025-04-14,301,Hong Kong Island,Natural,451,Lantau Island,Natural,1,0.9220175445079803
2025-04-14,301,Hong Kong Island,Natural,733,Sky 100,Cityscape,1,0.6250971493621668
2025-04-14,301,Hong Kong Island,Natural,946,Victoria Peak,Cityscape,1,0.6250971493621668
2025-04-14,304,Hong Kong Museum of Art,Cultural,307,Hong Kong Observation Wheel,Entertainment,1,0.6220991785327594
2025-04-14,304,Hong Kong Museum of Art,Cultural,382,Kau Kee,Dining,1,0.6220991785327594
2025-04-14,304,Hong Kong Museum of Art,Cultural,506,Man Mo Temple,Religious,1,0.6220991785327594
2025-04-14,304,Hong Kong Museum of Art,Cultural,557,Museum of Art,Cultural,1,0.8798098464806875
2025-04-14,304,Hong Kong Museum of Art,Cultural,598,Ocean Park,Entertainment,1,0.4880154726405938
2025-04-14,304,Hong Kong Museum of Art,Cultural,944,Victoria Harbour,Cityscape,2,0.7509545125067234
2025-04-14,307,Hong Kong Observation Wheel,Entertainment,382,Kau Kee,Dining,1,0.6220991785327594
2025-04-14,307,Hong Kong Observation Wheel,Entertainment,404,Kowloon,area,1,0.5515666753053665
2025-04-14,307,Hong Kong Observation Wheel,Entertainment,506,Man Mo Temple,Religious,1,0.6220991785327594
2025-04-14,307,Hong Kong Observation Wheel,Entertainment,580,Ngong Ping 360,Entertainment,1,0.9471601963043212
2025-04-14,307,Hong Kong Observation Wheel,Entertainment,944,Victoria Harbour,Cityscape,1,0.6220991785327594
