video_date,origin_poi_cate,dest_poi_cate,flow_n
2024-07-23,Entertainment,Transit,1
2024-07-23,Entertainment,area,1
2024-07-23,area,Cityscape,1
2024-07-23,area,area,2
2024-07-24,Cityscape,Natural,1
2024-07-24,Natural,Outdoor,1
2024-07-27,Cityscape,Cityscape,1
2024-07-27,Cityscape,Natural,1
2024-07-27,Cityscape,Religious,2
2024-07-27,Natural,Cityscape,1
2024-07-27,Religious,Cityscape,1
2024-07-29,Cityscape,Entertainment,1
2024-07-29,Entertainment,area,1
2024-07-29,Natural,area,1
2024-07-29,Shopping,Entertainment,1
2024-07-29,Transit,area,1
2024-07-29,area,Entertainment,1
2024-07-29,area,Natural,1
2024-07-29,area,Transit,2
2024-07-29,area,area,9
2024-07-30,Cityscape,Cityscape,5
2024-07-30,Cityscape,Cultural,1
2024-07-30,Cultural,Cityscape,1
2024-07-30,Cultural,Entertainment,1
2024-07-30,Dining,Cityscape,1
2024-07-30,Hotel,Dining,1
2024-07-31,Entertainment,Transit,1
2024-07-31,Transit,Cultural,1
2024-08-01,Cityscape,Cityscape,5
2024-08-01,Cityscape,Cultural,3
2024-08-01,Cityscape,Dining,1
2024-08-01,Cityscape,Entertainment,2
2024-08-01,Cityscape,Natural,1
2024-08-01,Cityscape,Outdoor,1
2024-08-01,Cityscape,Transit,3
2024-08-01,Cityscape,area,4
2024-08-01,Cultural,Cityscape,3
2024-08-01,Cultural,Cultural,2
2024-08-01,Cultural,Dining,1
2024-08-01,Cultural,Entertainment,6
2024-08-01,Cultural,Religious,1
2024-08-01,Cultural,area,1
2024-08-01,Dining,Cultural,1
2024-08-01,Dining,Dining,2
2024-08-01,Dining,Entertainment,1
2024-08-01,Dining,Shopping,1
2024-08-01,Dining,area,3
2024-08-01,Entertainment,Cityscape,2
2024-08-01,Entertainment,Cultural,4
2024-08-01,Entertainment,Entertainment,11
2024-08-01,Entertainment,Hotel,2
2024-08-01,Entertainment,Natural,1
2024-08-01,Entertainment,Transit,1
2024-08-01,Entertainment,area,3
2024-08-01,Hotel,Cultural,1
2024-08-01,Hotel,Entertainment,2
2024-08-01,Natural,Cityscape,1
2024-08-01,Natural,Entertainment,1
2024-08-01,Natural,Religious,3
2024-08-01,Natural,area,2
2024-08-01,Outdoor,Cultural,1
2024-08-01,Outdoor,Natural,1
2024-08-01,Religious,Cultural,1
2024-08-01,Religious,Natural,2
2024-08-01,Religious,Outdoor,1
2024-08-01,Religious,Religious,1
2024-08-01,Shopping,area,1
2024-08-01,Transit,Cityscape,2
2024-08-01,Transit,Cultural,3
2024-08-01,Transit,Entertainment,1
2024-08-01,Transit,Transit,2
2024-08-01,area,Cityscape,2
2024-08-01,area,Cultural,2
2024-08-01,area,Dining,2
2024-08-01,area,Entertainment,2
2024-08-01,area,Natural,3
2024-08-01,area,Religious,2
2024-08-01,area,Shopping,1
2024-08-01,area,Transit,1
2024-08-01,area,area,6
2024-08-02,Cityscape,Cityscape,3
2024-08-02,Cityscape,Cultural,1
2024-08-02,Cityscape,Entertainment,3
2024-08-02,Cityscape,Hotel,1
2024-08-02,Cultural,Entertainment,1
2024-08-02,Cultural,Outdoor,1
2024-08-02,Cultural,area,1
2024-08-02,Dining,Dining,3
2024-08-02,Entertainment,Cityscape,3
2024-08-02,Entertainment,Cultural,1
2024-08-02,Entertainment,Entertainment,15
2024-08-02,Entertainment,Hotel,3
2024-08-02,Entertainment,Natural,1
2024-08-02,Entertainment,Transit,1
2024-08-02,Hotel,Cityscape,1
2024-08-02,Hotel,Entertainment,4
2024-08-02,Natural,Cityscape,1
2024-08-02,Outdoor,area,1
2024-08-02,Religious,Religious,1
2024-08-02,Religious,Shopping,1
2024-08-02,Transit,Cityscape,1
2024-08-02,Transit,Entertainment,1
2024-08-02,Transit,Outdoor,1
2024-08-02,Transit,Shopping,1
2024-08-02,area,Cityscape,1
2024-08-02,area,Entertainment,2
2024-08-03,Cityscape,Cityscape,4
2024-08-03,Cityscape,Cultural,3
2024-08-03,Cityscape,Entertainment,3
2024-08-03,Cityscape,Hotel,1
2024-08-03,Cityscape,Natural,1
2024-08-03,Cityscape,Transit,2
2024-08-03,Cityscape,area,2
2024-08-03,Cultural,Cityscape,1
2024-08-03,Cultural,Dining,1
2024-08-03,Cultural,Entertainment,1
2024-08-03,Cultural,Transit,1
2024-08-03,Cultural,area,1
2024-08-03,Dining,Entertainment,2
2024-08-03,Entertainment,Cityscape,6
2024-08-03,Entertainment,Cultural,1
2024-08-03,Entertainment,Dining,1
2024-08-03,Entertainment,Entertainment,15
2024-08-03,Entertainment,Hotel,1
2024-08-03,Hotel,Entertainment,3
2024-08-03,Hotel,Shopping,1
2024-08-03,Outdoor,Natural,1
2024-08-03,Religious,Outdoor,1
2024-08-03,Shopping,Transit,1
2024-08-03,Transit,Cityscape,1
2024-08-03,Transit,Entertainment,3
2024-08-03,Transit,Religious,1
2024-08-03,Transit,Transit,2
2024-08-03,Transit,area,1
2024-08-03,area,Cityscape,3
2024-08-03,area,Cultural,2
2024-08-03,area,Entertainment,1
2024-08-03,area,Transit,1
2024-08-03,area,area,6
2024-08-04,Cityscape,Cityscape,5
2024-08-04,Cityscape,Cultural,1
2024-08-04,Cityscape,Dining,1
2024-08-04,Cityscape,Entertainment,6
2024-08-04,Cityscape,Outdoor,1
2024-08-04,Cityscape,Shopping,2
2024-08-04,Cityscape,area,1
2024-08-04,Cultural,Cityscape,1
2024-08-04,Cultural,Dining,1
2024-08-04,Cultural,Natural,3
2024-08-04,Cultural,Religious,1
2024-08-04,Cultural,Transit,1
2024-08-04,Dining,Cityscape,1
2024-08-04,Dining,Cultural,1
2024-08-04,Dining,Dining,2
2024-08-04,Dining,Entertainment,1
2024-08-04,Dining,Transit,1
2024-08-04,Dining,area,3
2024-08-04,Entertainment,Cityscape,2
2024-08-04,Entertainment,Dining,1
2024-08-04,Entertainment,Entertainment,5
2024-08-04,Entertainment,Hotel,5
2024-08-04,Entertainment,Outdoor,1
2024-08-04,Entertainment,Religious,1
2024-08-04,Entertainment,area,5
2024-08-04,Hotel,Entertainment,5
2024-08-04,Natural,Dining,2
2024-08-04,Natural,Entertainment,1
2024-08-04,Natural,Religious,1
2024-08-04,Outdoor,Cultural,1
2024-08-04,Religious,Natural,1
2024-08-04,Religious,Religious,2
2024-08-04,Religious,area,1
2024-08-04,Shopping,Cityscape,2
2024-08-04,Transit,Cityscape,1
2024-08-04,Transit,Dining,1
2024-08-04,Transit,Entertainment,1
2024-08-04,area,Cultural,4
2024-08-04,area,Entertainment,3
2024-08-04,area,Natural,1
2024-08-04,area,Religious,1
2024-08-04,area,Shopping,1
2024-08-04,area,area,1
2024-08-05,Cityscape,Cityscape,3
2024-08-05,Cityscape,Cultural,2
2024-08-05,Cityscape,Dining,1
2024-08-05,Cityscape,Entertainment,2
2024-08-05,Cityscape,Hotel,1
2024-08-05,Cityscape,Natural,1
2024-08-05,Cityscape,Religious,1
2024-08-05,Cityscape,Shopping,1
2024-08-05,Cityscape,Transit,1
2024-08-05,Cityscape,area,2
2024-08-05,Cultural,Cityscape,1
2024-08-05,Cultural,Dining,1
2024-08-05,Cultural,Entertainment,1
2024-08-05,Cultural,Shopping,1
2024-08-05,Dining,Transit,1
2024-08-05,Entertainment,Cityscape,5
2024-08-05,Entertainment,Cultural,3
2024-08-05,Entertainment,Entertainment,9
2024-08-05,Entertainment,Hotel,1
2024-08-05,Entertainment,Transit,1
2024-08-05,Hotel,Transit,1
2024-08-05,Natural,Cityscape,1
2024-08-05,Natural,Cultural,1
2024-08-05,Natural,Outdoor,1
2024-08-05,Natural,Religious,2
2024-08-05,Natural,area,1
2024-08-05,Outdoor,Natural,1
2024-08-05,Outdoor,Transit,1
2024-08-05,Religious,Cityscape,2
2024-08-05,Religious,Natural,1
2024-08-05,Religious,Shopping,1
2024-08-05,Religious,Transit,1
2024-08-05,Religious,area,1
2024-08-05,Shopping,Cityscape,1
2024-08-05,Shopping,Entertainment,1
2024-08-05,Shopping,Shopping,1
2024-08-05,Shopping,area,1
2024-08-05,Transit,Cityscape,3
2024-08-05,Transit,Entertainment,5
2024-08-05,Transit,Natural,1
2024-08-05,Transit,Outdoor,1
2024-08-05,Transit,area,1
2024-08-05,area,Entertainment,1
2024-08-05,area,Natural,1
2024-08-05,area,Religious,1
2024-08-05,area,Transit,1
2024-08-06,Cityscape,Cityscape,5
2024-08-06,Cityscape,Dining,2
2024-08-06,Cityscape,Entertainment,4
2024-08-06,Cityscape,Hotel,3
2024-08-06,Cityscape,Transit,1
2024-08-06,Cityscape,area,5
2024-08-06,Cultural,Cityscape,1
2024-08-06,Cultural,Cultural,1
2024-08-06,Cultural,Religious,1
2024-08-06,Cultural,area,2
2024-08-06,Dining,Cityscape,1
2024-08-06,Dining,Dining,4
2024-08-06,Dining,area,1
2024-08-06,Entertainment,Cityscape,5
2024-08-06,Entertainment,Entertainment,2
2024-08-06,Entertainment,Natural,1
2024-08-06,Entertainment,Transit,2
2024-08-06,Entertainment,area,1
2024-08-06,Hotel,Cityscape,2
2024-08-06,Natural,Cultural,1
2024-08-06,Natural,Entertainment,2
2024-08-06,Natural,Religious,1
2024-08-06,Natural,Transit,1
2024-08-06,Religious,Cityscape,1
2024-08-06,Religious,Cultural,1
2024-08-06,Religious,Dining,1
2024-08-06,Religious,Religious,1
2024-08-06,Religious,area,1
2024-08-06,Transit,Entertainment,2
2024-08-06,Transit,Natural,1
2024-08-06,Transit,area,1
2024-08-06,area,Cityscape,3
2024-08-06,area,Cultural,2
2024-08-06,area,Dining,1
2024-08-06,area,Entertainment,1
2024-08-06,area,Natural,1
2024-08-06,area,Religious,1
2024-08-06,area,area,1
2024-08-07,Cityscape,Cityscape,1
2024-08-07,Cityscape,Cultural,2
2024-08-07,Cityscape,Entertainment,4
2024-08-07,Cityscape,Hotel,1
2024-08-07,Cityscape,Natural,1
2024-08-07,Cityscape,Religious,1
2024-08-07,Cityscape,Shopping,1
2024-08-07,Cityscape,Transit,2
2024-08-07,Cultural,Cityscape,1
2024-08-07,Cultural,Entertainment,2
2024-08-07,Cultural,Hotel,1
2024-08-07,Cultural,Transit,2
2024-08-07,Dining,area,1
2024-08-07,Entertainment,Cityscape,3
2024-08-07,Entertainment,Cultural,1
2024-08-07,Entertainment,Entertainment,10
2024-08-07,Entertainment,Shopping,1
2024-08-07,Hotel,Cityscape,1
2024-08-07,Hotel,Entertainment,1
2024-08-07,Hotel,Hotel,1
2024-08-07,Hotel,Transit,1
2024-08-07,Hotel,area,1
2024-08-07,Natural,Cityscape,1
2024-08-07,Natural,Religious,3
2024-08-07,Natural,area,2
2024-08-07,Outdoor,Cityscape,1
2024-08-07,Religious,Cityscape,2
2024-08-07,Religious,Hotel,1
2024-08-07,Religious,Natural,1
2024-08-07,Religious,Religious,1
2024-08-07,Religious,Shopping,1
2024-08-07,Shopping,Cityscape,1
2024-08-07,Shopping,Religious,1
2024-08-07,Shopping,Shopping,1
2024-08-07,Shopping,Transit,1
2024-08-07,Transit,Cityscape,3
2024-08-07,Transit,Cultural,2
2024-08-07,Transit,Natural,1
2024-08-07,Transit,area,1
2024-08-07,area,Cultural,1
2024-08-07,area,Dining,1
2024-08-07,area,Natural,3
2024-08-07,area,Religious,2
2024-08-07,area,Transit,2
2024-08-08,Cityscape,Cityscape,2
2024-08-08,Cityscape,Cultural,1
2024-08-08,Cityscape,Outdoor,1
2024-08-08,Cityscape,Religious,1
2024-08-08,Cityscape,Transit,1
2024-08-08,Cityscape,area,1
2024-08-08,Cultural,Entertainment,3
2024-08-08,Cultural,Religious,1
2024-08-08,Cultural,Shopping,1
2024-08-08,Dining,Cultural,1
2024-08-08,Dining,Dining,6
2024-08-08,Dining,Entertainment,1
2024-08-08,Entertainment,Cityscape,2
2024-08-08,Entertainment,Dining,1
2024-08-08,Entertainment,Entertainment,3
2024-08-08,Entertainment,Religious,1
2024-08-08,Hotel,Hotel,2
2024-08-08,Natural,Entertainment,1
2024-08-08,Natural,Religious,2
2024-08-08,Natural,Transit,1
2024-08-08,Outdoor,Natural,1
2024-08-08,Religious,Cultural,1
2024-08-08,Religious,Natural,1
2024-08-08,Religious,Religious,4
2024-08-08,Religious,area,2
2024-08-08,Shopping,Cultural,1
2024-08-08,Shopping,Dining,1
2024-08-08,Transit,Cityscape,2
2024-08-08,Transit,Cultural,1
2024-08-08,Transit,area,1
2024-08-08,area,Cityscape,1
2024-08-08,area,Natural,1
2024-08-08,area,Religious,2
2024-08-08,area,Transit,1
2024-08-08,area,area,1
2024-08-09,Cityscape,Cityscape,1
2024-08-09,Cityscape,Cultural,2
2024-08-09,Cityscape,Entertainment,3
2024-08-09,Cityscape,Natural,1
2024-08-09,Cityscape,Shopping,3
2024-08-09,Cityscape,Transit,1
2024-08-09,Cityscape,area,1
2024-08-09,Cultural,Cultural,1
2024-08-09,Cultural,Entertainment,3
2024-08-09,Dining,Cityscape,1
2024-08-09,Entertainment,Cityscape,2
2024-08-09,Entertainment,Cultural,1
2024-08-09,Entertainment,Entertainment,11
2024-08-09,Entertainment,Hotel,3
2024-08-09,Entertainment,Natural,1
2024-08-09,Entertainment,Religious,1
2024-08-09,Entertainment,Shopping,1
2024-08-09,Hotel,Entertainment,2
2024-08-09,Hotel,Religious,1
2024-08-09,Natural,Cityscape,2
2024-08-09,Natural,Natural,1
2024-08-09,Religious,Entertainment,2
2024-08-09,Religious,Natural,1
2024-08-09,Religious,Religious,2
2024-08-09,Religious,area,1
2024-08-09,Shopping,Cityscape,2
2024-08-09,Shopping,Dining,1
2024-08-09,Transit,Transit,1
2024-08-09,Transit,area,2
2024-08-09,area,Cityscape,2
2024-08-09,area,Transit,1
2024-08-09,area,area,2
2024-08-10,Cityscape,Cityscape,1
2024-08-10,Cityscape,Entertainment,5
2024-08-10,Cityscape,Outdoor,1
2024-08-10,Cityscape,Shopping,1
2024-08-10,Cultural,Religious,1
2024-08-10,Dining,Dining,1
2024-08-10,Dining,Entertainment,1
2024-08-10,Dining,area,1
2024-08-10,Entertainment,Cityscape,7
2024-08-10,Entertainment,Cultural,1
2024-08-10,Entertainment,Dining,1
2024-08-10,Entertainment,Entertainment,22
2024-08-10,Entertainment,Hotel,1
2024-08-10,Entertainment,Shopping,1
2024-08-10,Entertainment,Transit,2
2024-08-10,Entertainment,area,6
2024-08-10,Hotel,Entertainment,1
2024-08-10,Natural,Cityscape,2
2024-08-10,Natural,Outdoor,1
2024-08-10,Natural,Religious,1
2024-08-10,Natural,area,2
2024-08-10,Outdoor,Cityscape,1
2024-08-10,Outdoor,Outdoor,1
2024-08-10,Outdoor,area,1
2024-08-10,Religious,Natural,2
2024-08-10,Religious,Religious,2
2024-08-10,Religious,area,2
2024-08-10,Shopping,Entertainment,2
2024-08-10,Shopping,Shopping,1
2024-08-10,Shopping,area,1
2024-08-10,Transit,Cultural,1
2024-08-10,Transit,Entertainment,4
2024-08-10,Transit,Shopping,1
2024-08-10,Transit,Transit,1
2024-08-10,Transit,area,1
2024-08-10,area,Cultural,2
2024-08-10,area,Dining,1
2024-08-10,area,Entertainment,5
2024-08-10,area,Natural,2
2024-08-10,area,Outdoor,2
2024-08-10,area,Religious,1
2024-08-10,area,Shopping,1
2024-08-10,area,Transit,2
2024-08-10,area,area,8
2024-08-11,Cityscape,Cityscape,8
2024-08-11,Cityscape,Dining,1
2024-08-11,Cityscape,Entertainment,5
2024-08-11,Cityscape,Outdoor,2
2024-08-11,Cityscape,area,3
2024-08-11,Cultural,Cityscape,1
2024-08-11,Cultural,Cultural,1
2024-08-11,Cultural,Entertainment,2
2024-08-11,Cultural,Transit,1
2024-08-11,Dining,Dining,2
2024-08-11,Dining,Entertainment,1
2024-08-11,Entertainment,Cityscape,4
2024-08-11,Entertainment,Cultural,2
2024-08-11,Entertainment,Dining,2
2024-08-11,Entertainment,Entertainment,18
2024-08-11,Entertainment,Hotel,1
2024-08-11,Entertainment,Natural,1
2024-08-11,Entertainment,Outdoor,1
2024-08-11,Entertainment,Shopping,1
2024-08-11,Entertainment,Transit,4
2024-08-11,Entertainment,area,2
2024-08-11,Hotel,Dining,1
2024-08-11,Natural,Cityscape,1
2024-08-11,Natural,Religious,1
2024-08-11,Natural,Shopping,1
2024-08-11,Outdoor,Cityscape,1
2024-08-11,Outdoor,area,1
2024-08-11,Religious,Natural,2
2024-08-11,Shopping,Cityscape,2
2024-08-11,Shopping,Shopping,1
2024-08-11,Shopping,area,1
2024-08-11,Transit,Cityscape,2
2024-08-11,Transit,Entertainment,4
2024-08-11,Transit,Shopping,1
2024-08-11,Transit,area,1
2024-08-11,area,Cityscape,3
2024-08-11,area,Cultural,1
2024-08-11,area,Entertainment,3
2024-08-11,area,Shopping,1
2024-08-11,area,Transit,1
2024-08-12,Cityscape,Cityscape,1
2024-08-12,Cityscape,Cultural,1
2024-08-12,Cityscape,Entertainment,3
2024-08-12,Cityscape,Transit,1
2024-08-12,Cultural,Cityscape,1
2024-08-12,Cultural,area,1
2024-08-12,Dining,Dining,3
2024-08-12,Dining,Entertainment,1
2024-08-12,Dining,Outdoor,1
2024-08-12,Dining,Shopping,1
2024-08-12,Dining,Transit,1
2024-08-12,Entertainment,Cityscape,1
2024-08-12,Entertainment,Cultural,1
2024-08-12,Entertainment,Dining,1
2024-08-12,Entertainment,Entertainment,11
2024-08-12,Entertainment,Natural,2
2024-08-12,Entertainment,Shopping,1
2024-08-12,Entertainment,Transit,1
2024-08-12,Entertainment,area,1
2024-08-12,Natural,Cityscape,1
2024-08-12,Natural,area,1
2024-08-12,Outdoor,Dining,1
2024-08-12,Outdoor,Outdoor,1
2024-08-12,Religious,Religious,1
2024-08-12,Shopping,Dining,1
2024-08-12,Shopping,Entertainment,1
2024-08-12,Transit,Cityscape,1
2024-08-12,Transit,Entertainment,2
2024-08-12,area,Cultural,1
2024-08-12,area,Dining,1
2024-08-12,area,area,3
2024-08-13,Cityscape,Cityscape,1
2024-08-13,Cityscape,Cultural,1
2024-08-13,Cityscape,Entertainment,1
2024-08-13,Cityscape,Natural,1
2024-08-13,Cityscape,Religious,1
2024-08-13,Cityscape,Shopping,1
2024-08-13,Cityscape,Transit,2
2024-08-13,Cityscape,area,1
2024-08-13,Cultural,Transit,2
2024-08-13,Dining,Dining,3
2024-08-13,Entertainment,Entertainment,6
2024-08-13,Entertainment,Hotel,2
2024-08-13,Entertainment,Natural,3
2024-08-13,Entertainment,Transit,2
2024-08-13,Hotel,Entertainment,2
2024-08-13,Hotel,area,1
2024-08-13,Natural,Entertainment,1
2024-08-13,Natural,Religious,2
2024-08-13,Outdoor,Religious,1
2024-08-13,Religious,Cityscape,2
2024-08-13,Religious,Outdoor,1
2024-08-13,Religious,Religious,1
2024-08-13,Religious,Shopping,1
2024-08-13,Religious,Transit,1
2024-08-13,Shopping,Cityscape,1
2024-08-13,Shopping,Religious,1
2024-08-13,Shopping,Shopping,1
2024-08-13,Transit,Cityscape,2
2024-08-13,Transit,Entertainment,1
2024-08-13,Transit,Hotel,1
2024-08-13,Transit,Natural,1
2024-08-13,Transit,Shopping,1
2024-08-13,Transit,area,3
2024-08-13,area,Cityscape,2
2024-08-13,area,Dining,1
2024-08-13,area,Religious,1
2024-08-14,Cityscape,Cityscape,3
2024-08-14,Cityscape,Cultural,2
2024-08-14,Cityscape,Entertainment,5
2024-08-14,Cityscape,Hotel,1
2024-08-14,Cityscape,Natural,1
2024-08-14,Cityscape,Religious,2
2024-08-14,Cityscape,Transit,4
2024-08-14,Cityscape,area,2
2024-08-14,Cultural,Cityscape,1
2024-08-14,Cultural,Transit,1
2024-08-14,Dining,Dining,1
2024-08-14,Dining,area,1
2024-08-14,Entertainment,Cityscape,4
2024-08-14,Entertainment,Cultural,1
2024-08-14,Entertainment,Entertainment,4
2024-08-14,Entertainment,Hotel,1
2024-08-14,Entertainment,Natural,1
2024-08-14,Entertainment,Shopping,2
2024-08-14,Entertainment,area,2
2024-08-14,Hotel,Cityscape,1
2024-08-14,Natural,Entertainment,2
2024-08-14,Natural,Outdoor,1
2024-08-14,Natural,area,1
2024-08-14,Outdoor,Cityscape,1
2024-08-14,Religious,Religious,3
2024-08-14,Religious,area,1
2024-08-14,Shopping,Cityscape,1
2024-08-14,Shopping,Entertainment,1
2024-08-14,Transit,Cityscape,3
2024-08-14,Transit,Entertainment,3
2024-08-14,Transit,Natural,1
2024-08-14,area,Cityscape,2
2024-08-14,area,Entertainment,2
2024-08-14,area,Natural,2
2024-08-14,area,Religious,1
2024-08-14,area,area,3
2024-08-15,Cityscape,Cityscape,2
2024-08-15,Cityscape,Cultural,1
2024-08-15,Cityscape,Entertainment,2
2024-08-15,Cityscape,Hotel,1
2024-08-15,Cityscape,Natural,2
2024-08-15,Cityscape,Shopping,1
2024-08-15,Cityscape,Transit,2
2024-08-15,Dining,Entertainment,1
2024-08-15,Dining,area,1
2024-08-15,Entertainment,Cityscape,5
2024-08-15,Entertainment,Dining,1
2024-08-15,Entertainment,Entertainment,8
2024-08-15,Entertainment,Natural,1
2024-08-15,Entertainment,Religious,1
2024-08-15,Entertainment,Shopping,1
2024-08-15,Entertainment,Transit,1
2024-08-15,Natural,Cityscape,1
2024-08-15,Natural,Entertainment,1
2024-08-15,Natural,Natural,2
2024-08-15,Natural,Religious,2
2024-08-15,Outdoor,Religious,1
2024-08-15,Religious,Cityscape,1
2024-08-15,Religious,Entertainment,1
2024-08-15,Religious,Natural,2
2024-08-15,Religious,Religious,3
2024-08-15,Religious,Shopping,2
2024-08-15,Religious,area,1
2024-08-15,Shopping,Cityscape,1
2024-08-15,Transit,Cityscape,2
2024-08-15,Transit,Entertainment,2
2024-08-16,Cityscape,Cityscape,1
2024-08-16,Cityscape,Cultural,2
2024-08-16,Cityscape,Dining,1
2024-08-16,Cityscape,Entertainment,2
2024-08-16,Cityscape,Transit,1
2024-08-16,Cityscape,area,1
2024-08-16,Cultural,Cityscape,1
2024-08-16,Cultural,Cultural,1
2024-08-16,Dining,area,1
2024-08-16,Entertainment,Cityscape,1
2024-08-16,Entertainment,Entertainment,5
2024-08-16,Entertainment,Hotel,1
2024-08-16,Entertainment,Religious,3
2024-08-16,Entertainment,Transit,2
2024-08-16,Entertainment,area,2
2024-08-16,Hotel,Entertainment,1
2024-08-16,Natural,Entertainment,1
2024-08-16,Outdoor,Natural,1
2024-08-16,Religious,Entertainment,2
2024-08-16,Religious,Natural,1
2024-08-16,Religious,Religious,5
2024-08-16,Religious,Transit,1
2024-08-16,Religious,area,1
2024-08-16,Transit,Cityscape,4
2024-08-16,Transit,Dining,1
2024-08-16,Transit,Religious,1
2024-08-16,Transit,Transit,1
2024-08-16,Transit,area,2
2024-08-16,area,Cityscape,1
2024-08-16,area,Dining,1
2024-08-16,area,Entertainment,1
2024-08-16,area,Natural,1
2024-08-16,area,Religious,1
2024-08-16,area,area,1
2024-08-17,Cityscape,Cityscape,1
2024-08-17,Cityscape,Entertainment,1
2024-08-17,Cityscape,Outdoor,1
2024-08-17,Cityscape,Shopping,2
2024-08-17,Cityscape,area,1
2024-08-17,Cultural,Entertainment,2
2024-08-17,Cultural,Shopping,1
2024-08-17,Cultural,Transit,1
2024-08-17,Cultural,area,1
2024-08-17,Dining,Dining,2
2024-08-17,Dining,Transit,1
2024-08-17,Entertainment,Cityscape,1
2024-08-17,Entertainment,Cultural,3
2024-08-17,Entertainment,Dining,1
2024-08-17,Entertainment,Entertainment,14
2024-08-17,Entertainment,Natural,2
2024-08-17,Entertainment,Transit,2
2024-08-17,Entertainment,area,1
2024-08-17,Natural,Cultural,1
2024-08-17,Natural,Religious,1
2024-08-17,Natural,Shopping,1
2024-08-17,Natural,area,1
2024-08-17,Outdoor,Natural,1
2024-08-17,Outdoor,area,1
2024-08-17,Shopping,Cityscape,1
2024-08-17,Shopping,Cultural,1
2024-08-17,Shopping,Entertainment,1
2024-08-17,Shopping,Shopping,1
2024-08-17,Shopping,area,1
2024-08-17,Transit,Cityscape,1
2024-08-17,Transit,Cultural,1
2024-08-17,Transit,Entertainment,4
2024-08-17,Transit,Shopping,1
2024-08-17,Transit,Transit,1
2024-08-17,Transit,area,1
2024-08-17,area,Cityscape,3
2024-08-17,area,Entertainment,2
2024-08-17,area,Natural,1
2024-08-17,area,area,3
2024-08-18,Cityscape,Cityscape,2
2024-08-18,Cityscape,Cultural,4
2024-08-18,Cityscape,Entertainment,3
2024-08-18,Cityscape,Hotel,1
2024-08-18,Cityscape,Natural,1
2024-08-18,Cityscape,Religious,1
2024-08-18,Cityscape,Shopping,1
2024-08-18,Cityscape,Transit,1
2024-08-18,Cultural,Cityscape,1
2024-08-18,Cultural,Cultural,3
2024-08-18,Cultural,Natural,1
2024-08-18,Cultural,area,2
2024-08-18,Dining,Dining,1
2024-08-18,Dining,Entertainment,1
